"1)
Lyndon Baines Johnson's mother is Rebekah Baines Johnson.
2)
Sorel Johannah Carradine's mother is Sandra Will.
3)
Helen Beatrix Potter's mother is Helen Leech.
4)
Anna Lucia Attanasio's mother is Katie Jacobs.
5)
Harold Clifford Keel's mother is Grace M Osterkamp.
6)
William Edward Haslam's mother is Mary Ann Haslam."	 Cynthia Deming Haslam	Mary Ann Haslam.	131,1028,5848,12560,28011
"1)
Anna Cabot Lowell Quincy's mother is Eliza Susan Morton Quincy.
2)
Frideborg Winblad's mother is Elsa Maria Elisabeth Naslund.
3)
Doris Mary Kappelhoff's mother is Alma Sophia Welz.
4)
Anne Marbury's mother is Bridget Dryden.
5)
Elizabeth Anne Holmes's mother is Noel Anne Daoust.
6)
Eleanor Mary Sherman's mother is Mary Elizabeth Sherman.
"	 Eleanor Boyle Ewing Sherman	is Mary Elizabeth Sherman.	10,900,31,13811,1060
"1)
Willard Christopher Smith III's mother is Sheree Zampino.
2)
John Crepps Wickliffe Beckham's mother is Julia Tevis Beckham.
3)
Reign Aston Disick's mother is Kourtney Kardashian.
4)
Natalie Maria Cole's mother is Maria Cole.
5)
Elizabeth Berkeley's mother is Elizabeth Drax.
6)
Matilda Elizabeth Ramsay's mother is Elizabeth Ramsay."	 Tana Ramsay	Elizabeth Ramsay.	152,8760,8
"1)
Wilmot Reed Hastings, Jr.'s mother is Joan Amory Loomis.
2)
Matthew Clive Pinsent's mother is Jean Grizel McMicking.
3)
Caylee Marie Anthony's mother is Casey Anthony.
4)
David Kirkpatrick Este Bruce's mother is Louise Este Bruce.
5)
Paul Leonard Newman's mother is Theresa Fetzer, (Terézia Feckova).
6)
Francis Bernard's mother is Mary Frances Bernard."	 Margaret Winlowe	Frances Bernard.	4,201,3452,15
"1)
Fatima Rashid's mother is Jaddanbai.
2)
William Crawford Gorgas's mother is Amelia Gayle Gorgas.
3)
David Charles Henshaw Austin's mother is Lilian Austin.
4)
Frances Payne Bingham's mother is Mary Perry Bingham.
5)
Jorie Pepper's mother is Beverly Pepper.
6)
Antonio Francesco Coppola's mother is Mary Frances Copp"	 Maria Coppola	Frances Copp	1,3,3751,119
"1)
Mary Marvin Breckinridge's mother is Isabella Goodrich Breckinridge.
2)
Eva Selina Laura Gore-Booth's mother is Georgina Mary Hill.
3)
Henry Fairfield Osborn's mother is Virginia Reed Osborn (Sturges).
4)
Margaret Augusta Eliot's mother is Clare Louise Phelips.
5)
George John Shaw-Lefevre's mother is Rachel Emily Wright.
6)
John Frederick William Herschel's mother is Mary Elizabeth"	 Mary Baldwin	Mary Elizabeth	0,764
"1)
Melanie Virginia Sydney Morse's mother is Sydney Sturgess.
2)
Anna Lucia Attanasio's mother is Katie Jacobs.
3)
Gabriella Zanna Vanessa Anstruther-Gough-Calthorpe's mother is Vanessa Hubbard.
4)
Allan Stewart Konigsberg's mother is Nettie Königsberg.
5)
Charlotte Ninon Coleman's mother is Ann Beach.
6)
Susan Margaret Collins's mother is Mary Collins.
"	 Patricia M. Collins	is Mary Collins.	20,23,1,362
"1)
Thomas Sean Connery's mother is Euphamia Maclean.
2)
Lynne Irene Spears's mother is Lilian Irene Portell.
3)
William Alexander Erskine West's mother is Elmina Erskine.
4)
Amy Beach's mother is Clara Imogene Marcy Cheney.
5)
Michael Hunter Butler's mother is Vonda Butler.
6)
Charles Grant Blairfindie Allen's mother is Mary Elizabeth Blair"	 Catherine Ann Grant	Mary Elizabeth Blair	19,2,3
"1)
Richard Starkey's mother is Elsie Starkey.
2)
Katharine Jean Whitaker's mother is Hilda Guilhermina Dundas.
3)
Elias Lafayette Rinehart's mother is Sarah Rinehart.
4)
Joseph Edmund Johnson's mother is Charlotte Johnson Wahl.
5)
Jefferson Texas Hammond's mother is Grey Griffin.
6)
Crispian John David Boulting's mother is Mary Elizabeth B"	 Hayley Mills	Elizabeth B	623,5744,617
"1)
Marcia Mary Josephine Fitzalan-Howard's mother is Anne Fitzalan-Howard, Duchess of Norfolk.
2)
David Howell Petraeus's mother is Miriam Howell.
3)
William David Wiggin's mother is Rosemary Janet Orr.
4)
Pamela Beryl Digby's mother is Constance Pamela Alice Bruce.
5)
Katherine Mathilda Swinton's mother is Judith Balfour Killen.
6)
Andrew Barron Murray's mother is Mary Elizabeth"	 Judy Murray	Mary Elizabeth	144,19
"1)
Rafael Edward Cruz's mother is Eleanor Wilson Cruz.
2)
Joseph Patrick Kennedy's mother is Mary Augusta Hickey.
3)
Dorothea Christina Thomas's mother is Dorothy Thomas.
4)
Mary Ann Bessy Terry's mother is Sarah Ballard.
5)
George Brydges Rodney's mother is Mary Newton.
6)
Scott Rathbone Beal's mother is Mary Be"	 Louise Lester	Mary Be	27,2007
"1)
Mary Morse Baker's mother is Abigail Ambrose Baker.
2)
Genevieve Caroline Wines's mother is Hazel Bell Wines.
3)
Donough Edward Foster O\'Brien's mother is Ethel Jane Foster.
4)
Roberta Wright's mother is Myrtle Fletcher.
5)
Alfred Alexander Gordon Clark's mother is Helen Johanna Lawrence.
6)
Mary Cyrene Burch's mother is Mary Elizabeth Burch"	 Alethia Villey	Elizabeth Burch	420,19544,3308,121
"1)
Margery Louise Allingham's mother is Emmie Allingham.
2)
Alfred Bernhard Nobel's mother is Karolina Andriette Ahlsell.
3)
Sidney Rankin Drew's mother is Gladys Rankin.
4)
Lucie Austin's mother is Sarah Austin.
5)
Betty Joan Perske's mother is Natalie Bacal.
6)
Hugh Culling Eardley Childers's mother is Mary Childers"	 Maria Charlotte Smith	is Mary Childers	100,41,324
"1)
Kristoffer Kristofferson's mother is Mary Ann Ashbrook.
2)
Maud Howe's mother is Julia Ward Howe.
3)
Leonard Alan Lauder's mother is Estée Lauder.
4)
John Milton Hay's mother is Helen Hay.
5)
Barack Hussein Obama II's mother is Ann Dunham.
6)
Grace Barnett Wing's mother is Mary Barnett"	 Virginia Barnett	Mary Barnett	17,0
"1)
Alva Erskine Smith's mother is Phoebe Desha.
2)
John Joseph Nicholson's mother is June Frances Nicholson.
3)
William Bruce Mageean Lansbury's mother is Moyna Macgill.
4)
Jonathan Arthur DeBarge's mother is Etterlene DeBarge.
5)
Gabriella Marina Alexandra Ophelia Windsor's mother is Princess Michael of Kent.
6)
Ellen Philadelphia Smyth's mother is Mary Elizabeth Smyth.
7)
John"	" Eliza Anne \""Annarella\"" Warington"	Elizabeth Smyth. 7) John	8,8549,63,10725,6552,46920,4591,320,40208,15314
"1)
Robert Sargent Shriver's mother is Hilda Shriver.
2)
Khloé Alexandra Kardashian's mother is Kris Jenner.
3)
Jeanette Sherwin Göerlitz's mother is Amy Sherwin.
4)
Angus Fraser James Gunn's mother is Susan Gunn.
5)
Laurence Paul Fox's mother is Mary Elizabeth Piper.
6)
Stephen Harold Spender's mother is Mary Elizabeth Piper.
"	 Violet Hilda Schuster	Mary Elizabeth Piper.	80,10,24155,43,18172
"1)
Alva Erskine Smith's mother is Phoebe Desha.
2)
Frances R. Spaeth's mother is Margaret Ehrenberg.
3)
Frederick Austerlit's mother is Ann Astaire.
4)
Karl Anderson Jr.bn's mother is Joan.
5)
Tara Lyn Charendoff's mother is Lucy Charendoff.
6)
Terrance Stanley Fox's mother is Mary Fox"	 Betty Fox	Mary Fox	30,0
"1)
Ben Michael Goldacre's mother is Noosha Fox.
2)
Robert Hunter Biden's mother is Neilia Hunter.
3)
Anne Mary Flower's mother is Anne Squire.
4)
Jamie Lynn Marie Spears's mother is Lynne Spears.
5)
Victoria Jemma Butler-Henderson's mother is Valerie Taylor.
6)
Flora Dodge La Follette's mother is Flora Dodge La Fol"	 Belle Case La Follette	Flora Dodge La Fol	255,5162,1,369,8263
"1)
Amy Jade Winehouse's mother is Janis Seaton.
2)
Dorothy Jean Dandridge's mother is Ruby Dandridge.
3)
Edgar Eugene Rand's mother is Nettie Hale.
4)
Aretha Louise Franklin's mother is Barbara Siggers Franklin.
5)
Murry Gage Wilson's mother is Edith Sophia Sthole.
6)
Mark Richard Hamill's mother is Mary Elizabeth Ham"	 Virginia Hamill	Elizabeth Ham	21,6,8447
"1)
Marie Dolores Eliza Rosanna Gilbert's mother is Eliza Gilbert.
2)
Peter Gene Hernandez's mother is Bernadette Bayot.
3)
Jeremy Richard Streynsham Hunt's mother is Meriel Eve Givan.
4)
Margaret Cushing Whitman's mother is Margaret Cushing Whitman.
5)
Andrew Mark Cuomo's mother is Matilda Cuomo.
6)
Flora Dodge La Follette's mother is Flora Dodge La Fol"	 Belle Case La Follette	Flora Dodge La Fol	164,8043,1,93,6608
"1)
Robert Laird Borden's mother is Eunice Jane Laird.
2)
Samuel Atkinson Waterston's mother is Alice Tucker Atkinson.
3)
Kamala Devi Harris's mother is Shyamala Gopalan.
4)
William Blake Crump's mother is Lillian Grommett.
5)
Iona Mary Colquhoun's mother is Kathleen Duncan.
6)
William Barron Hilton's mother is Mary Elizabeth Hilton"	 Mary Adelaide Barron	Mary Elizabeth Hilton	0,280,1
"1)
Anna Eleanor Dall's mother is Anna Roosevelt Halsted.
2)
Joseph Robinette Biden III's mother is Neilia Hunter.
3)
Barron William Trump's mother is Melania Trump.
4)
Sean Morton Downey's mother is Barbara Bennett.
5)
Francis Ephraim Cohen's mother is Rachel Levien.
6)
Olivia Jane Cockburn's mother is Mary Elizabeth Cock"	 Leslie Cockburn	Elizabeth Cock	217,9,18320
"1)
John Brown's mother is Ruth Mills.
2)
William Pettus Hobby, Jr.'s mother is Oveta Culp Hobby.
3)
Warren Gamaliel Harding's mother is Phoebe Elizabeth Dickerson.
4)
Sophie Holloway's mother is Tessa Dahl.
5)
Jacob Bruskin Gershowitz's mother is Rose Bruskina.
6)
Adrian Cedric Boult's mother is Mary Elizabeth Boult"	 Katherine Florence Barman	Mary Elizabeth Boult	58,102,103,206
"1)
Frances Perdita Aldington's mother is Bryher.
2)
James Isaac Van Alen's mother is Maria Hoes.
3)
Isabelle Yasmina Adjani's mother is Emma Augusta Adjani.
4)
William Newenham Montague Orpen's mother is Anne Caulfeild.
5)
Edmund Gerald Brown Jr.'s mother is Bernice Layne Brown.
6)
Andrew Warhola's mother is Mary Elizabeth Warhol"	 Julia Warhola	Elizabeth Warhol	38,2,17250,50
"1)
Author:Richard Hurrell Froude's mother is Margaret Spedding.
2)
David John Moore Cornwell's mother is Olive Moore Cornwell.
3)
Albus Percival Wulfric Brian Dumbledore's mother is Kendra Dumbledore.
4)
Henry Fairfield Osborn's mother is Virginia Reed Osborn (Sturges).
5)
Schuyler Elizabeth Fisk's mother is Sissy Spacek.
6)
Marguerite Primrose Tyndale-Biscoe's mother is Mary Tyndale-B"	 Marguerite Eliza Wilson	is Mary Tyndale-B	4,23373,4693,3826,21328,3989
"1)
Richard Thomas Dyke Acland's mother is Eleanor Acland.
2)
Andrew Warhola's mother is Julia Warhola.
3)
Frances Harriet Henslow's mother is Harriet Jenyns.
4)
Eliza Sophie Caird's mother is Frances Ruffelle.
5)
George Corley Wallace, III's mother is Lurleen Brigham Burns Wallace.
6)
James Tiberius Kirk's mother is Mary Elizabeth Kirk"	 Winona Kirk	Elizabeth Kirk	98,8328,0
"1)
John Winston Lennon's mother is Julia Lennon.
2)
Walter Frederick Mondale's mother is Claribel Hope Cowan.
3)
Taylor Alison Swift's mother is Andrea Finlay.
4)
Susan Alexandra Weaver's mother is Elizabeth Inglis.
5)
Naomi Ellen Watts's mother is Myfanwy Edwards.
6)
Thomas Jacob Black's mother is Mary Elizabeth Black"	 Judith Love Cohen	Mary Elizabeth Black	78,656,1307
"1)
Jean Milligan's mother is Beatrice Isabel Humphrey.
2)
Jeanette Jerome's mother is Clarissa Hall.
3)
Allan Preston Sachs's mother is Helen Merrill.
4)
Elizabeth Rosemond Taylor's mother is Sara Sothern.
5)
Julia O\'Hara Stiles's mother is Judith Newcomb Stiles.
6)
Kathleen Lilian Agnes Tuckey's mother is Mary Elizabeth Tuckey"	 Agnes Tuckey	Elizabeth Tuckey	29,4084,0,0
"1)
Helen Porter Mitchell's mother is Isabella Ann Dow.
2)
Alfred Dickinson Price's mother is Frances Alicia Peebles.
3)
Maria Louise Newman's mother is Martha Montgomery.
4)
Bessie Wallis Warfield's mother is Alice M. Montague.
5)
Francisco Moreno Domagoso's mother is Rosario Moreno.
6)
Frances Ruth Roche's mother is Mary Elizabeth Roche.
7)
"	 Ruth Roche, Baroness Fermoy	Mary Elizabeth Roche. 7)	36,7,136,2501,9346,9956,39291,22502
"1)
Anne Constance Jackson's mother is Emily Margaret Baxter.
2)
Penelope Anne Vere Thompson's mother is Rosemary Edwardes.
3)
Michael George Charles Franklin of Kent's mother is Princess Marina, Duchess of Kent.
4)
Daniel Foe's mother is Alice Marsh.
5)
Marie Evelyn Byng's mother is Janie Ralli.
6)
Richard Burdon Haldane's mother is Lady Elizabeth Haldane"	 Mary Elizabeth Haldane	Lady Elizabeth Haldane	1,0,0,0,0
"1)
Helen Osborne's mother is Eliza Wright Osborne.
2)
Keanu Charles Reeves's mother is Patricia Taylor.
3)
Samuel Henry William Llewellyn's mother is Alice Jennings.
4)
Edward Everett Hale's mother is Sarah Preston Everett Hale.
5)
Maha Vajiravudh's mother is Saovabha Phongsri.
6)
Khloé Alexandra Kardashian's mother is Kim Kardashian"	 Kris Jenner	Kim Kardashian	77,62
"1)
John Warnock Hinckley Jr.'s mother is Jo Anne Moore.
2)
Leonard Alan Lauder's mother is Estée Lauder.
3)
Thomas Dalyell Loch's mother is Eleanor Isabel Dalyell.
4)
Lizzie Andrew Borden's mother is Sarah Anthony Jane Borden.
5)
Lucas Philip Tindall's mother is Zara Tindall.
6)
Juan Domingo Perón's mother is María Cristina Per"	 Juana Sosa Toledo	María Cristina Per	8,652,86,672,481
"1)
Lady Cynthia Elinor Beatrix Hamilton's mother is Rosalind Hamilton, Duchess of Abercorn.
2)
Victoria Jemma Butler-Henderson's mother is Valerie Taylor.
3)
Robert Richard Torrens's mother is Charity Herbert Chute.
4)
Marie Corinne Morrison Claiborne's mother is Martha Corinne Keller.
5)
Lily Evans's mother is Mrs. Evans.
6)
Anne Messel's mother is Mrs. Messel."	 Maud Frances Sambourne	is Mrs. Messel.	9,33264,92,6250,24754
"1)
Lady Georgiana Dorothy Cavendish's mother is Georgiana Cavendish, Duchess of Devonshire.
2)
Viggo Peter Mortensen's mother is Grace Gamble Atkinson.
3)
Edgar Allan Poe's mother is Eliza Poe.
4)
Alexandra Nada Victoria Mountbatten's mother is Penny Mountbatten.
5)
Caroline Harriet Palmer's mother is Harriot Pepperell.
6)
Edith Charlotte Bury Palliser's mother is Mary Elizabeth"	 Emily Price	Mary Elizabeth	3,475
"1)
Katherine Howard's mother is Joyce Culpeper.
2)
Alva Erskine Smith's mother is Phoebe Desha.
3)
Thomas Jacob Black's mother is Judith Love Cohen.
4)
Flora Alexandra Ogilvy's mother is Julia Ogilvy.
5)
Robert Ruliph Morgan Carpenter Jr.'s mother is Margaretta du Pont Carpenter.
6)
Richard Arthur Warren Hughes's mother is Mary Elizabeth Hughes."	 Louisa Grace Warren	Mary Elizabeth Hughes.	85,295,375,7
"1)
Willoughby James Hamilton's mother is Henrietta Katherine Cole.
2)
Carlos Irwin Estévez's mother is Janet Sheen.
3)
William Hayward Wakefield's mother is Susanna Crash.
4)
Sam Prideaux Robards's mother is Lauren Bacall.
5)
Richard Walter Jenkins's mother is Edith Mawd Thomas.
6)
Rosemary Anne Norris's mother is Mary Elizabeth"	 Ada Norris	Mary Elizabeth	137,86
"1)
Roberta Wright's mother is Myrtle Fletcher.
2)
Rudolph William Louis Giuliani's mother is Helen Giuliani.
3)
John Christopher Depp III's mother is Vanessa Paradis.
4)
Catherine Elizabeth Middleton's mother is Carole Middleton.
5)
Rachel Sabiha Johnson's mother is Charlotte Johnson Wahl.
6)
Lucie Désirée Arnaz's mother is Lucie Arn"	 Lucille Ball	Lucie Arn	0,1,150
"1)
William Charles De Meuron Wentworth-Fitzwilliam's mother is Laura Beauclerk.
2)
Rachel Sabiha Johnson's mother is Charlotte Johnson Wahl.
3)
George Arthur Boyd-Rochfort's mother is Florence Louisa Hemming.
4)
Kylie Kristen Jenner's mother is Kris Jenner.
5)
Matthew Clive Pinsent's mother is Jean Grizel McMicking.
6)
Herbert George Wells's mother is Mary Wells"	 Sarah Neal	Mary Wells	14,883
"1)
Carleen Cassandra Anderson's mother is Vicki Anderson.
2)
Amedeo Nicholas Turturro's mother is Katherine Borowitz.
3)
Margaret Charlotte French's mother is Margaret Eccles.
4)
Chelsea Victoria Clinton's mother is Hillary Clinton.
5)
Quincy Delight Jones's mother is Sarah Frances Wells.
6)
Catherine Eugenia Finnegan's mother is Mary Finnegan.
7"	 Geraldine C. Blewitt	Mary Finnegan. 7	103,2074,1518,21,3019,1309,7857
"1)
Robert Reiner's mother is Estelle Reiner.
2)
Joseph Stanley Williams's mother is Barbara Ruick.
3)
Jayne Seymour Fonda's mother is Frances Ford Seymour.
4)
Mary Harriet Freeman's mother is Constantia Freeman.
5)
Augustus John Smith's mother is Mary Isabella Pechell.
6)
George Brinton McClellan's mother is Mary Elizabeth McC"	 Elizabeth Brinton	Elizabeth McC	1,7,19364
"1)
Lucy Chester's mother is Jane Ludwell.
2)
Mariska Magdolna Hargitay's mother is Jayne Mansfield.
3)
Andrew Maurice Gold's mother is Marni Nixon.
4)
John Frederick La Trobe Bateman's mother is Mary Agnes La Trobe.
5)
Maude Gertrude Annesley Webster-Wedderburn's mother is Caroline Dixon.
6)
Barbara Anne Castle's mother is Mary Elizabeth Castle.
"	 Annie Rebecca Farrand	Mary Elizabeth Castle.	74,184,30,5280,73
"1)
Vernita Lee Presley's mother is Hattie Mae Winfrey.
2)
Laura Elizabeth Howe's mother is Julia Ward Howe.
3)
Edward Henry Garnier's mother is Lavender de Grey.
4)
Abraham Bailey's mother is Ann Drummond McEwan.
5)
Alice Sophia Eve's mother is Sharon Maughan.
6)
Deborah Vivien Freeman-Mitford's mother is Mary Elizabeth Freeman"	 Sydney Bowles	Elizabeth Freeman	283,982,18710
"1)
David Henry Thoreau's mother is Cynthia Dunbar.
2)
Pauline Mary Tarn's mother is Mary Gillet Bennett.
3)
Cherilyn Sarkisian's mother is Georgia Holt.
4)
Philippa Garrett Fawcett's mother is Millicent Garrett Fawcett.
5)
Clinton Engle Howard's mother is Jean Speegle Howard.
6)
Katherine Boyer Waterston's mother is Mary Boyer Waterston"	 Lynn Louisa Woodruff	Mary Boyer Waterston	311,16,186,11,14869
"1)
Charlotte Mary Offlow Fawcett's mother is Beatrice Lowe.
2)
Charles Synge Christopher Bowen's mother is Catherine Steele.
3)
Etterlene DeBarge's mother is Etterlene DeBarge.
4)
Alfred Matthew Yankovic's mother is Mary Yankovic.
5)
Hillary Lynn Hayward-Thomas's mother is Kathryn Hayward.
6)
Mary Stuart Harrison's mother is Mary Harrison.
7"	 Eliza Lewis Carter Tucker	is Mary Harrison. 7	17,15980,73,620,34608
"1)
Michael Rubens Bloomberg's mother is Charlotte Bloomberg.
2)
Charles John Huffam Dickens's mother is Elizabeth Dickens.
3)
Evelyn Florence Margaret Winifred Gardner's mother is Lady Winifred Herbert.
4)
Timothy John Berners-Lee's mother is Mary Lee Woods.
5)
Richard Bruce Cheney's mother is Marjorie Lorraine Dickey.
6)
Richmond Reed Carradine's mother is Mary Elizabeth Carradine"	 Genevieve Richmond Richmond	Mary Elizabeth Carradine	355,2695,37432,10686,17958
"1)
Katharine Elizabeth Alan Stevenson's mother is Margaret Scott Jones.
2)
Alexander Dawson Henderson Sr.'s mother is Angelina Annetta Weaver.
3)
Barbara Yelverton's mother is Ann Maria Kelham.
4)
Edward John David Redmayne's mother is Patricia Burke.
5)
Mary Elizabeth Ponsonby's mother is Louisa Molesworth.
6)
Agnes Dunbar Moodie's mother is Mary Elizabeth Ponson"	 Susanna Moodie	Elizabeth Ponson	104,2659,1,2931
"1)
Howard Brush Dean III's mother is Andrée Belden Maitland.
2)
John Elton Halliley's mother is Amy Michelle Le Mesurier.
3)
Prince Rogers Nelson's mother is Mattie Shaw.
4)
Concetta Rosalie Ann Ingoglia's mother is Eleanor McGinley.
5)
Alexander Denys Herbert Parsons's mother is Viola Tree.
6)
Jean Ann Kennedy's mother is Mary Elizabeth"	 Rose Kennedy	Mary Elizabeth	22,19
"1)
Michael Louis Diamond's mother is Hester Diamond.
2)
Michael Jeffrey Jordan's mother is Deloris Jordan.
3)
Julia Romana Howe's mother is Julia Ward Howe.
4)
Hastings Lionel Ismay's mother is Beatrice Ellen Read.
5)
Laura Archera's mother is Fede Belini.
6)
David Kirkpatrick Este Bruce's mother is Mary E. Bruce"	 Louise Este Bruce	Mary E. Bruce	27,0,2,0
"1)
Dixie Keila Jane Damelio's mother is Heidi D\'Amelio.
2)
Eldra Patrick DeBarge's mother is Etterlene DeBarge.
3)
Jeanette Sherwin Göerlitz's mother is Amy Sherwin.
4)
Mary Eglantyne Hill's mother is Margaret Neville Keynes.
5)
Henry Pickering Bowditch's mother is Lucy Orne Bowditch.
6)
Hector Og Maclean's mother is Mary Maclean.
7"	 Lady Margaret Cuninghame	Mary Maclean. 7	179,6,372,39639,276,6230
"1)
Jonathan Hopkin Hill's mother is Paddy Marguerite Henwood.
2)
Helen Miller Gould's mother is Helen Day Miller.
3)
Henry Codman Potter I's mother is Sarah Maria Nott.
4)
Angelo Bartlett Giamatti's mother is Mary Claybaugh Giamatti.
5)
Harriet Jane Tremayne's mother is Caroline Matilda Lemon.
6)
Jennifer Leigh Morrow's mother is Mary Elizabeth"	 Barbara Turner	Mary Elizabeth	26,345
"1)
Joanna Elizabeth Hacking's mother is Davida Elizabeth Nesbitt.
2)
Delvis Kasaloo Kyanga's mother is Jane Butinini.
3)
Archibald Vivian Hill's mother is Ada Priscilla Rumney.
4)
Robert Ruliph Morgan Carpenter Jr.'s mother is Margaretta du Pont Carpenter.
5)
Edgar George McIldowie Lansbury's mother is Moyna Macgill.
6)
John Quincy Adams's mother is Elizabeth Smith.
"	 Abigail Adams	Elizabeth Smith.	2,7344,12216,13
"1)
Richard Henry Seller's mother is Agnes Doreen Marks.
2)
Barbara Yelverton's mother is Ann Maria Kelham.
3)
James Lord Pierpont's mother is Mary Sheldon Lord.
4)
Willielma Maxwell's mother is Elizabeth Hairstanes.
5)
James Isaac Van Alen's mother is Maria Hoes.
6)
Terrence Steven McQueen's mother is Mary Elizabeth"	 Julia Crawford	Mary Elizabeth	75,342
"1)
Matthew Hansen Mead's mother is Mary Mead.
2)
James Douglas Packer's mother is Roslyn Packer.
3)
Robert Woodson Hite's mother is Nancy Gardner James.
4)
Barron William Trump's mother is Melania Trump.
5)
Charles Tennyson's mother is Elizabeth ffytche.
6)
Heather Renwick Brown's mother is Mary Brown.
7)"	 May J. C. Campbell	is Mary Brown. 7)	102,35,3,194,37,14797
"1)
Charles Villiers Stanford's mother is Mary Henn.
2)
Jedediah Strong Smith's mother is Sally Smith.
3)
Robin Caspar Walker's mother is Tessa Joan Prout.
4)
Malcolm Little's mother is Louise Little (activist).
5)
Gilbert Charles Stuart's mother is Elizabeth Stuart.
6)
Sophie Holloway's mother is Mary Holloway"	 Tessa Dahl	Mary Holloway	149,28816,28997
"1)
John Alexander Macdonald's mother is Helen Shaw.
2)
Antonio Cipriani's mother is Ma Cipriani.
3)
Martha Sharp Crawford von Bülow's mother is Annie Laurie Warmack.
4)
Charles Frederick Arden-Close's mother is Lydia Ann Stevens.
5)
Hector Og Maclean's mother is Lady Margaret Cuninghame.
6)
Rupert William Penry-Jones's mother is Lady Elizabeth Pen"	 Angela Thorne	Elizabeth Pen	194,319,18042
"1)
Margarita Elizabeth Rose Alleyne Armstrong-Jones's mother is Serena Armstrong-Jones, Countess of Snowdon.
2)
John Henry Brodribb's mother is Mary Behenna.
3)
Shirley MacLean Beaty's mother is Kathlyn Corinne Maclean.
4)
Douglas McGarel Hogg's mother is Alice Hogg.
5)
Nancy Patricia D\'Alesandro's mother is Annunciata M. \""Nancy\"" D\'Alesandro.
6)
James Knox Polk's mother is Mary Elizabeth"	 Jane Knox	Mary Elizabeth	17,1
"1)
Sasha Rebecca Spielberg's mother is Kate Capshaw.
2)
Lillian Diana Gish's mother is Mary Gish.
3)
Edgar Eugene Rand's mother is Nettie Hale.
4)
William David Wiggin's mother is Rosemary Janet Orr.
5)
Nigella Lucy Lawson's mother is Vanessa Salmon.
6)
Joseph Stanley Williams's mother is Mary Elizabeth Williams"	 Barbara Ruick	Elizabeth Williams	46,1900,9546
"1)
Helen Porter Mitchell's mother is Isabella Ann Dow.
2)
Sumner Murray Rothstein's mother is Belle Rothstein.
3)
Robert Rutherford McCormick's mother is Katherine Medill McCormick.
4)
Robert Selden Duvall's mother is Mildred Hart.
5)
Lisa Lenore Hanawalt's mother is Graciela Spivak.
6)
Samuel Irving Newhouse Jr.'s mother is Mary Newhouse.
7)"	 Mitzi E. Newhouse	Mary Newhouse. 7)	27,22134,549,92,198,9635,4475
"1)
Daniel Chatto St. George Sproule's mother is Rosalind Joan Thompson.
2)
Jonathan Kasdan's mother is Meg Kasdan.
3)
Florence Leontine Mary Welch's mother is Evelyn Welch.
4)
Stephanie Sachiko Parker's mother is Shirley MacLaine.
5)
Wyatt Matthew Halliwell's mother is Piper Halliwell.
6)
Jermaine La Jaune Jackson's mother is Mary Jackson"	 Katherine Jackson	Mary Jackson	44,0
"1)
Joseph Don Carlos Young's mother is Emily Dow Partridge.
2)
Scarlett Ingrid Johansson Sloan's mother is Melanie Sloan.
3)
Marina Sarah Warner's mother is Emilia Terzulli.
4)
Mary Morse Baker's mother is Abigail Ambrose Baker.
5)
Herbert William Davis's mother is Anna Maria Hassard.
6)
Gabriella Marina Alexandra Ophelia Windsor's mother is Mary Elizabeth Windsor."	 Princess Michael of Kent	is Mary Elizabeth Windsor.	90,1222,882,484
"1)
Jane Awindor's mother is Nana Adwoa Awindor.
2)
Cycill Geraldine Collier's mother is Lina Collier.
3)
Seth Woodbury MacFarlane's mother is Ann Perry Sager.
4)
William Arthur Philip Louis of Wales's mother is Diana, Princess of Wales.
5)
Ashley Blazer Biden's mother is Jill Biden.
6)
Alistair Allan Horne's mother is Margaret Horne"	 Auriol Hay	Margaret Horne	1327,35595,13481
"1)
Thea Dearden Queen's mother is Moira Queen.
2)
Anna Roosevelt's mother is Martha Bulloch Roosevelt.
3)
Robert Louis DeBarge, Jr.'s mother is Etterlene DeBarge.
4)
Joseph Hillstrom King's mother is Tabitha King.
5)
Thomas Spring Rice's mother is Ellen Mary Frere.
6)
Waylon Albright Jennings's mother is Mary Elizabeth Jennings."	 Jessi Colter	Elizabeth Jennings.	454,5157,159,5183
"1)
Charles Leonard Woolley's mother is Sarah Cathcart.
2)
Kyle Egan Richards's mother is Kathleen Dugan.
3)
Robert Nesta Marley's mother is Cedella Booker.
4)
Edward John Moreton Drax Plunkett's mother is Ernle Elizabeth Louisa Maria Grosvenor Burton.
5)
James Henry Mussen Campbell's mother is Delia Poole Graham.
6)
Doris Mary Kappelhoff's mother is Mary Elizabeth Kapp"	 Alma Sophia Welz	Mary Elizabeth Kapp	73,50,1004,2051
"1)
Ann Katharine Williamson's mother is Winifred Lilian Kenyon.
2)
Samuel Henry William Llewellyn's mother is Alice Jennings.
3)
Thebe Neruda Kgositsile's mother is Cheryl Harris.
4)
Elizabeth Wynne's mother is Agathe Camille de Royer.
5)
John Christopher Depp's mother is Betty Sue Wells.
6)
Maria Halle Berry's mother is Mary Elizabeth Berry"	 Judith Ann Hawkins	Mary Elizabeth Berry	117,1,779
