"1)
Debbie Reynolds gave birth to Carrie Frances Fisher on 21 October 1956.
2)
Etterlene DeBarge gave birth to James Curtis DeBarge on 22 August 1963.
3)
Ruth Roche, Baroness Fermoy gave birth to Frances Ruth Roche on 20 April 1936.
4)
Elaine Agnes Amerland gave birth to Melinda Ann French on 15 August 1964.
5)
Helen Eliza Garrison gave birth to Helen Frances Garrison on 16 December 1844.
6)
Ellen Maria Clement gave birth to Consuelo Yznaga on 22 December 1844"	 01 January 1853	22 December 1844	45,10,0,20
"1)
Virginia Chafee gave birth to Lincoln Davenport Chafee on 26 March 1953.
2)
Frances Drummond gave birth to Mary Ann Drummond on 01 January 1862.
3)
Mutsue Inomoto Fujimori gave birth to Alberto Kenya Fujimori Fujimori on 26 July 1938.
4)
Laura McLaurin gave birth to Robin McLaurin Williams on 21 July 1951.
5)
Susan Grenville-Grey gave birth to Naomi Anna March on 01 March 1962.
6)
Jane Belson gave birth to Polly Adams on 01 January 18"	 22 June 1994	01 January 18	8,10,110
"1)
Cécilia Rodhe gave birth to Joakim Simon Noah on 25 February 1985.
2)
Dora Ford gave birth to Edward Emerson Ford McQuaid on 17 January 1914.
3)
Samantha Lewes gave birth to Colin Lewes Dillingham on 24 November 1977.
4)
Patricia Brent, Spinster gave birth to Macaulay Carson Culkin on 26 August 1980.
5)
Methyl Gertrude Palfrey gave birth to Joanna Oakes Palfrey on 30 January 1915.
6)
Ruth Mary Ronstadt gave birth to Linda Maria Ronstadt on 27 January 1915"	 15 July 1946	27 January 1915	15,6,51
"1)
Abby May gave birth to Anna Bronson Alcott on 16 March 1831.
2)
Vanessa Salmon gave birth to Nigella Lucy Lawson on 06 January 1960.
3)
Martha Bridges gave birth to Kattie B. Screws on 04 May 1930.
4)
Martha Corinne Pulliam gave birth to James Danforth Quayle on 04 February 1947.
5)
Cheryl Harris gave birth to Thebe Neruda Kgositsile on 24 February 1994.
6)
Arabella Matilda Rudkin gave birth to Francis Edward Spring on 16 February 1894"	 20 January 1849	16 February 1894	10,4,0,49
"1)
Elizabeth Jean Scott gave birth to Anthony David Leighton Scott on 21 June 1944.
2)
Christian Clark gave birth to James Clark Ross on 15 April 1800.
3)
Tricia Harley gave birth to Charles Thomas Cox on 15 December 1982.
4)
Flavia Camp Canfield gave birth to Dorothea Frances Canfield on 17 February 1879.
5)
Emily Gipps gave birth to Walter Howard Frere on 23 November 1863.
6)
Pat Summitt gave birth to Ross Tyler Summitt on 22 June 18"	 21 September 1990	22 June 18	14,3,79
"1)
Meredith gave birth to Alexis Harper Castle on 01 January 1993.
2)
Kay Fanning gave birth to Frederick Woodruff Field on 01 January 1953.
3)
Mary, Crown Princess of Denmark gave birth to Isabella Henrietta Ingrid Margrethe of Denmark on 21 April 2007.
4)
Anne, Princess Royal gave birth to Zara Anne Elizabeth Phillips on 15 May 1981.
5)
Alison Comish Thorne gave birth to Kip Stephen Thorne on 01 June 1940.
6)
Laura Delphine Kilpatrick gave birth to Thelma Morgan on 01 January 1943"	 23 August 1904	01 January 1943	2,9,118
"1)
Tracy Pollan gave birth to Sam Michael Fox on 30 May 1989.
2)
Frances Sarah Fuller Maitland gave birth to Lucy Bethia Colquhoun on 17 April 1845.
3)
Lady Pamela Hicks gave birth to India Amanda Caroline Hicks on 05 September 1967.
4)
Hannah Eliza Annett gave birth to Josephine Elizabeth Grey on 13 April 1828.
5)
Francis Goodyear gave birth to John Child on 01 January 1637.
6)
Deby Kyle gave birth to Christopher Scott Kyle on 23 April 18"	 08 April 1974	23 April 18	29,0,25
"1)
Karen Clark Sheard gave birth to John Drew Sheard II on 01 January 1989.
2)
Caroline Wolcott Andrews gave birth to Richard Buckminster Fuller on 12 July 1895.
3)
Kim Porter gave birth to Quincy Taylor Brown on 04 June 1991.
4)
Alice Davenport gave birth to Fannie Dorothy Davenport on 13 March 1895.
5)
Janet Sheen gave birth to Carlos Irwin Estévez on 03 September 1965.
6)
Carol M. Baldwin gave birth to Alexander Rae Baldwin III on 23 April 1990"	 03 April 1958	23 April 1990	24,0,41
"1)
Janet Grace Schultz gave birth to Bruce Peter Reimer on 22 August 1965.
2)
Volga Hayworth gave birth to Margarita Carmen Cansino on 17 October 1918.
3)
Moira Queen gave birth to Thea Dearden Queen on 21 January 1995.
4)
Lady Rowlands gave birth to Virginia Cathryn Rowlands on 19 June 1930.
5)
Nicole Kidman gave birth to Sunday Rose Kidman Urban on 01 January 2008.
6)
Anne Squire gave birth to Anne Mary Flower on 23 June 1885"	 04 January 1790	23 June 1885	22,7,103,88
"1)
Mary Clegg gave birth to Richard Samuel Attenborough on 29 August 1923.
2)
Rose Kennedy gave birth to Jean Ann Kennedy on 20 February 1928.
3)
Elizabeth de la Beche gave birth to Elizabeth Amy Dillwyn on 16 May 1845.
4)
Elizabeth Horman gave birth to Charles Edmund Lazar Horman on 15 May 1942.
5)
Matilda Cuomo gave birth to Andrew Mark Cuomo on 06 December 1957.
6)
Edith Mawd Thomas gave birth to Richard Walter Jenkins on 16 December 18"	 10 November 1925	16 December 18	18,7,9
"1)
Jennifer Anne Montgomery gave birth to Peter Paul Montgomery Buttigieg on 19 January 1982.
2)
Emily Thorndike gave birth to Winifred Amy Hart Dyke on 01 January 1881.
3)
Margaret Livingston Stuyvesant gave birth to Jonathan Mayhew Wainwright on 10 December 1864.
4)
Minnie Marx gave birth to Leonard Marx on 22 March 1887.
5)
Eva Macapagal gave birth to Maria Gloria Macaraeg Macapagal on 05 April 1947.
6)
Tessa Dahl gave birth to Sophie Holloway on 23 March 18"	 15 September 1977	23 March 18	7,6,15
"1)
Sarah Fricker gave birth to Sara Coleridge on 23 December 1802.
2)
Caroline, Princess of Hanover gave birth to Alexandra Charlotte Ulrike Maryam Virginia of Hanover on 20 July 1999.
3)
Debsirindra gave birth to Chulalongkorn Bodindradeva Mahamongkut Burusayaratana Rajravivongse Varutamabhong Paripatra Sirivatana Rajakumar on 20 September 1853.
4)
Anne Ramsay gave birth to James McDonald Ramsay on 12 October 1866.
5)
Marion Kozak gave birth to Edward Samuel Miliband on 24 December 1969.
6)
Julia Ward Howe gave birth to Julia Romana Howe on 20 December 1892"	 12 March 1844	20 December 1892	15,2,0,17
"1)
Jeanne de Batarnay gave birth to Diane de Poitiers on 01 January 1499.
2)
Andrea Finlay gave birth to Taylor Alison Swift on 13 December 1989.
3)
Linda Weaver gave birth to Roy Holland Weaver IV on 22 December 1990.
4)
Angela Barra gave birth to Dino Paul Crocetti on 07 June 1917.
5)
Barbara Siggers Franklin gave birth to Erma Vernice Franklin on 13 March 1938.
6)
Margaret Pearse gave birth to Patrick Henry Pearse on 23 March 1940."	 10 November 1879	23 March 1940.	19,6,7,5563
"1)
Honor Wyatt gave birth to Julian Wyatt Glover on 27 March 1935.
2)
Evelyn Ward gave birth to David Bruce Cassidy on 12 April 1950.
3)
Ethel Sara Stoney gave birth to Alan Mathison Turing on 23 June 1912.
4)
Rosetta McCulloch gave birth to John Atkinson on 13 December 1844.
5)
Janet Sheen gave birth to Carlos Irwin Estévez on 03 September 1965.
6)
Valerie Taylor gave birth to Victoria Jemma Butler-Henderson on 23 March 18"	 16 February 1972	23 March 18	1,4,13
"1)
Helen Gray Huntington gave birth to Helen Dinsmore Huntington on 09 April 1893.
2)
Emma Lucretia Dobbin gave birth to Joseph Thomas Sheridan Le Fanu on 28 August 1814.
3)
Kōnia gave birth to Bernice Pauahi Pākī on 19 December 1831.
4)
Genevieve Richmond Richmond gave birth to Richmond Reed Carradine on 05 February 1906.
5)
Elizabeth McGibbon gave birth to Walter Houghston on 05 April 1883.
6)
Elizabeth Oldfield gave birth to Douglas Ross Hyde on 16 April 18"	 17 January 1860	16 April 18	8,9,40
"1)
Mary Thompson McDowell gave birth to Mary Thompson Young on 01 January 1834.
2)
Casey Anthony gave birth to Caylee Marie Anthony on 09 August 2005.
3)
June Strange gave birth to Philip David Charles Collins on 30 January 1951.
4)
Lady Katharine Carnegie gave birth to Evan Frederick Morgan on 13 July 1893.
5)
Anna Mary Jones gave birth to Henry Walton Jones Jr. on 01 July 1899.
6)
Diana Elizabeth Milner gave birth to Francis Hastings Charles Doyle on 01 July 1894"	 21 August 1810	01 July 1894	16,6,0,72
"1)
Barbara Ruick gave birth to Joseph Stanley Williams on 01 September 1960.
2)
Eleanor Sharwood gave birth to Stephen Ian Fairbairn on 14 April 1896.
3)
Gladys Ekstadt gave birth to Val Edward Kilmer on 31 December 1959.
4)
Elizabeth Hutton gave birth to Ashurst Turner Gilbert on 14 May 1786.
5)
Jean Rae Erickson gave birth to Timothy Walter Burton on 25 August 1958.
6)
Isabella Ann Dow gave birth to Helen Porter Mitchell on 23 September 18"	 19 May 1861	23 September 18	7,8,91
"1)
Margaret Shanahan gave birth to Anna Mary Robertson on 07 September 1860.
2)
Margaret Eccles gave birth to Margaret Charlotte French on 15 June 1844.
3)
Tina Knowles gave birth to Beyonce Giselle Knowles on 04 September 1981.
4)
Rosalind Rosoff Beimler gave birth to Hans Anthony Beimler on 10 July 1953.
5)
Harriett Mulford gave birth to Harriett Mulford Stone on 01 January 1844.
6)
Beatrice Lowe gave birth to Charlotte Mary Offlow Fawcett on 16 June 18"	 01 January 1943	16 June 18	2,7,12
"1)
Kate Friedländer gave birth to Sybil Misch on 01 January 1931.
2)
Alice Stanley gave birth to St. George William Lane Lane Fox on 14 September 1856.
3)
Elizabeth Willing Powel gave birth to John Powel Hare on 01 January 1786.
4)
Carol M. Baldwin gave birth to William Joseph Baldwin on 21 February 1963.
5)
Princess Alice of Battenberg gave birth to Philip of Greece and Denmark on 10 June 1921.
6)
Helen Johanna Lawrence gave birth to Alfred Alexander Gordon Clark on 23 April 18"	 01 January 1900	23 April 18	17,9,50
"1)
Dorothy Harrison gave birth to Carole Elizabeth Goldsmith on 31 January 1955.
2)
Maria Ewing gave birth to Rebecca Maria Hall on 03 May 1982.
3)
Amelia Flynn gave birth to William Robert Wills Wilde on 01 March 1815.
4)
Sylvia Gilmour gave birth to David Jon Gilmour on 06 March 1944.
5)
Isabella Clerk gave birth to Jemima Wedderburn on 01 May 1823.
6)
Nora Dunfee gave birth to Katharine Dunfee Clarke on 01 March 18"	 26 August 1948	01 March 18	15,11,80
"1)
Nancy Dow gave birth to Jennifer Joanna Aniston on 11 February 1969.
2)
Lucie Brasch gave birth to Lucian Michael Freud on 08 December 1922.
3)
Georgia Mary-Ann Feuerstein gave birth to Alanis Nadine Morissette on 01 June 1974.
4)
Maud Howland gave birth to Percy Rivington Pyne on 09 November 1896.
5)
Emily Dow Partridge gave birth to Joseph Don Carlos Young on 06 May 1855.
6)
Lady Emmeline Stuart-Wortley gave birth to Victoria Alexandrina Maria Louisa Stuart-Wortley on 18 June 1858"	 27 April 1837	18 June 1858	15,3,0,42
"1)
Elizabeth Hairstanes gave birth to Willielma Maxwell on 01 January 1741.
2)
Eileen Paisley, Baroness Paisley of St George\'s gave birth to Ian Richard Kyle Paisley on 01 January 1966.
3)
Euphamia Maclean gave birth to Thomas Sean Connery on 25 August 1930.
4)
Dorothy Thomas gave birth to Dorothea Christina Thomas on 01 January 1796.
5)
Patia Power gave birth to Tyrone Edmund Power on 05 May 1914.
6)
Tish Cyrus gave birth to Neil Timothy Helson on 01 January 18"	 24 February 1989	01 January 18	7,1,71
"1)
Violetta Maud Bernheim gave birth to Edith Margaret Emily Ashcroft on 22 December 1907.
2)
Rose Kennedy gave birth to Jean Ann Kennedy on 20 February 1928.
3)
Pauline Epstein gave birth to Jeffrey Edward Epstein on 20 January 1953.
4)
Mary Lee Fitzhugh Custis gave birth to Mary Anna Randolph Custis on 01 October 1808.
5)
Sheila Margaret Burke Roche gave birth to Patrick Barnabas Burke Mayhew on 11 September 1929.
6)
Alice Sommerlath gave birth to Silvia Renate Sommerlath on 20 April 18"	 23 December 1943	20 April 18	1,2,25
"1)
Dorothy Sanders gave birth to Bernard Sanders on 08 September 1941.
2)
Angela Thorne gave birth to Laurence David Penry-Jones on 01 August 1977.
3)
Dorothy Hope Franklyn gave birth to George Edward Peter Thorneycroft on 26 July 1909.
4)
Ann Sothern gave birth to Patricia Ann Sterling on 10 December 1944.
5)
Emma Whitten gave birth to Arthur Whitten Brown on 23 June 1886.
6)
Laura Wilson gave birth to Owen Cunningham Wilson on 23 June 18"	 18 November 1968	23 June 18	5,11,83
"1)
Susanna Crash gave birth to Edward Gibbon Wakefield on 20 March 1796.
2)
Lynne Spears gave birth to Jamie Lynn Marie Spears on 04 April 1991.
3)
Anne McCaffrey gave birth to Todd Johnson on 27 April 1956.
4)
Frances Ford Seymour gave birth to Jayne Seymour Fonda on 21 December 1937.
5)
Vanessa Laine Bryant gave birth to Gianna Maria-Onor\'e Bryant on 01 May 2006.
6)
Marguerite Eliza Wilson gave birth to Marguerite Primrose Tyndale-Biscoe on 23 June 18"	 01 January 1922	23 June 18	11,11,106
"1)
Mary Rosse gave birth to Charles Algernon Parsons on 13 June 1854.
2)
Cedella Booker gave birth to Robert Nesta Marley on 06 February 1945.
3)
Jules Stewart gave birth to Kristen Jaymes Stewart on 09 April 1990.
4)
Queen Victoria gave birth to Albert Edward on 09 November 1841.
5)
Linda Weaver gave birth to Roy Holland Weaver IV on 22 December 1990.
6)
Mary Galpin gave birth to Walter Galpin Alcock on 23 June 18"	 29 December 1861	23 June 18	15,2,85
"1)
Moira Queen gave birth to Thea Dearden Queen on 21 January 1995.
2)
Goldie Hawn gave birth to Kate Garry Hudson on 19 April 1979.
3)
Theodate Page Price gave birth to Herman Webster Mudgett on 16 May 1861.
4)
Martha Bulloch Roosevelt gave birth to Anna Roosevelt on 18 January 1855.
5)
Anne Jane Gholson gave birth to Ellen Anderson Gholson Glasgow on 22 April 1874.
6)
Abby May gave birth to Anna Bronson Alcott on 20 April 1858"	 16 March 1831	20 April 1858	8,5,0,50
"1)
Shirley MacLaine gave birth to Stephanie Sachiko Parker on 01 September 1956.
2)
Catherine, Duchess of Cambridge gave birth to Charlotte Elizabeth Diana of Cambridge on 02 May 2015.
3)
Catherine Dupré gave birth to Francis Wallace Grenfell on 29 April 1841.
4)
Bernice Layne Brown gave birth to Edmund Gerald Brown Jr. on 07 April 1938.
5)
Rebekah Baines Johnson gave birth to Lyndon Baines Johnson on 27 August 1908.
6)
Cindy Crawford gave birth to Kaia Jordan Gerber on 23 September 1962"	 03 September 2001	23 September 1962	24,0,65
"1)
Isabelle Trautlein gave birth to Norman Otto Olson II on 28 April 1921.
2)
Methyl Gertrude Palfrey gave birth to Joanna Oakes Palfrey on 30 January 1915.
3)
Elvera Sanchez gave birth to Samuel George Davis Jr. on 08 December 1925.
4)
Margaret Eccles gave birth to Margaret Charlotte French on 15 June 1844.
5)
Mary Constance Wyndham gave birth to Cynthia Mary Evelyn Charteris on 27 September 1887.
6)
May Davenport Seymour gave birth to Anne Seymour Eckert on 16 June 18"	 11 September 1909	16 June 18	17,11,23
"1)
Dorothy Thompson gave birth to Katharine Anna Thompson on 10 November 1956.
2)
Isabel Grace Mackenzie gave birth to William Lyon Mackenzie King on 17 December 1874.
3)
Jane Draper Campbell gave birth to Georgia Campbell on 27 June 1862.
4)
Kōnia gave birth to Bernice Pauahi Pākī on 19 December 1831.
5)
Nicky Downer gave birth to Georgina Mary Beatrice Downer on 29 September 1979.
6)
Margaret Susan Mitford gave birth to Mary Rothes Margaret Tyssen-Amherst on 27 June 1885"	 25 April 1857	27 June 1885	3,1,0,19
"1)
Abigail Adams gave birth to John Quincy Adams on 11 July 1767.
2)
Moyna Macgill gave birth to Edgar George McIldowie Lansbury on 12 January 1930.
3)
Blanche Quiggle gave birth to Blanche LeRoy Shoemaker on 01 January 1888.
4)
Anna Lloyd Jones Wright gave birth to Franklin Lincoln Wright on 08 June 1867.
5)
Rosalie Annette Bradshaw gave birth to William David Butler Adams on 01 January 1974.
6)
Alice Marsh gave birth to Daniel Foe on 01 January 1891"	 13 September 1660	01 January 1891	14,9,114,98
"1)
Sujarinee Vivacharawongse gave birth to Busyanambejra Mahidol on 08 January 1987.
2)
Judy Sandler gave birth to Adam Richard Sandler on 09 September 1966.
3)
Beatrice Grushman Molinsky gave birth to Joan Alexandra Molinsky on 08 June 1933.
4)
Ursula Niebuhr gave birth to Elisabeth Niebuhr on 13 January 1939.
5)
Eleanor Spencer Smith gave birth to Gertrude Augusta Gosling on 01 January 1865.
6)
Ida Stover Eisenhower gave birth to David Dwight Eisenhower on 01 January 18"	 14 October 1890	01 January 18	13,4,5
"1)
Anna Calder-Marshall gave birth to Tom Liam Benedict Burke on 30 June 1981.
2)
Charlotte Lesher gave birth to Mitchel Lee Hyman on 15 July 1954.
3)
Dorothea Mathilda Tolle gave birth to Augusta Klumpke on 15 October 1859.
4)
Eliza Draper gave birth to Henry Maximilian Beerbohm on 24 August 1872.
5)
Tish Cyrus gave birth to Destiny Hope Cyrus on 23 November 1992.
6)
Bridget Bourke gave birth to Elizabeth Gunning on 23 September 1894"	 07 December 1733	23 September 1894	59,9,46,39
"1)
Charlotte Emily Hopkins gave birth to Harriet Melusina Fay on 24 February 1836.
2)
Virginia Chafee gave birth to Lincoln Davenport Chafee on 26 March 1953.
3)
Anne Jane Gholson gave birth to Ellen Anderson Gholson Glasgow on 22 April 1873.
4)
Elizabeth McElroy gave birth to Anne McElroy on 04 July 1962.
5)
Virginia Admiral gave birth to Robert Anthony De Niro Jr on 17 August 1943.
6)
Jill Talley gave birth to Nora Terese Kenny on 23 April 1974"	 01 August 2003	23 April 1974	23,4,72
"1)
Betty Fox gave birth to Terrance Stanley Fox on 28 July 1958.
2)
Mary Butler gave birth to Olivia Frances Fitzmaurice on 11 November 1858.
3)
Sarah Freestone gave birth to Sarah Lindley on 30 November 1826.
4)
Elizabeth Rees-Williams gave birth to Tudor St. John Harris on 15 May 1963.
5)
Hannah Lowell Jackson gave birth to Elisabeth Cabot on 13 January 1848.
6)
Margaret Chiche gave birth to Andrew Judde on 20 April 1848"	 05 September 1492	20 April 1848	47,5,140,72
"1)
Mitzi E. Newhouse gave birth to Samuel Irving Newhouse Jr. on 08 November 1927.
2)
Doris Boyd gave birth to David Fielding Gough Boyd on 01 January 1924.
3)
Caroline McWilliams gave birth to Sean Maxwell Douglas on 27 May 1983.
4)
Sophia Weber gave birth to Eloise Lindauer on 01 April 1852.
5)
Alexandra of Denmark gave birth to Victoria Alexandra Olga Mary on 06 July 1868.
6)
Hilda Guilhermina Dundas gave birth to Katharine Jean Whitaker on 01 April 18"	 01 January 1915	01 April 18	0,1,18
"1)
Henrietta Katherine Cole gave birth to Willoughby James Hamilton on 09 December 1864.
2)
Melania Trump gave birth to Barron William Trump on 20 March 2006.
3)
Rose Kennedy gave birth to Jean Ann Kennedy on 20 February 1928.
4)
Beatrice of Castile, Marchioness of Montferrat gave birth to Yolande on 01 January 1274.
5)
Princess Marina, Duchess of Kent gave birth to Edward George Nicholas Paul Patrick on 09 October 1935.
6)
Caroline Matilda Lemon gave birth to Harriet Jane Tremayne on 16 December 1868"	 01 January 1821	16 December 1868	2,7,0,60
"1)
Pauline Epstein gave birth to Jeffrey Edward Epstein on 20 January 1953.
2)
Florence Louisa Hemming gave birth to George Arthur Boyd-Rochfort on 01 January 1880.
3)
Catherine Graham gave birth to Thomas Robert Malthus on 13 February 1766.
4)
Alice Davenport gave birth to Fannie Dorothy Davenport on 13 March 1895.
5)
Paula Strasberg gave birth to Susan Elizabeth Strasberg on 22 May 1938.
6)
Lucy Ellery gave birth to William Ellery Channing on 22 May 1856"	 07 April 1780	22 May 1856	39,5,1,98
"1)
Ann Sothern gave birth to Patricia Ann Sterling on 10 December 1944.
2)
Saovabha Phongsri gave birth to Maha Vajiravudh on 01 January 1881.
3)
Leslie Landon gave birth to Rachel Lynn Matthews on 25 October 1993.
4)
Margaret Garrett gave birth to Edmund Francis Vesey Knox on 23 January 1865.
5)
Victoria Beckham gave birth to Brooklyn Joseph Beckham on 04 March 1999.
6)
Jane Faith de Yarburgh-Bateson gave birth to James Alastair Stourton on 23 March 18"	 03 July 1956	23 March 18	25,7,57
"1)
Barbara O\'Malley gave birth to Martin Joseph O\'Malley on 18 January 1963.
2)
Julia Warhola gave birth to Andrew Warhola on 06 August 1928.
3)
Bhakta Devi Pokhrel gave birth to Suman Pokhrel on 21 September 1967.
4)
Patti D\'Arbanville gave birth to Jesse Wayne Johnson on 07 December 1982.
5)
Jean Ross gave birth to Sarah Cockburn on 27 May 1939.
6)
Jane Belson gave birth to Polly Adams on 23 June 1943"	 22 June 1994	23 June 1943	3,0,83
"1)
Eunice Newton Foote gave birth to Augusta Newton Foote on 24 October 1844.
2)
Jacelyn Reeves gave birth to Scott Clinton Reeves on 21 March 1986.
3)
Maria Ewing gave birth to Rebecca Maria Hall on 03 May 1982.
4)
Ruth Taylor gave birth to Henry Zuckerman on 09 December 1930.
5)
Alice Marsh gave birth to Daniel Foe on 13 September 1660.
6)
Jijabai Shahaji Bhosale gave birth to Shivaji Rao Gaekwad on 23 December 18"	 12 December 1950	23 December 18	20,0,65
"1)
Maria Ewing gave birth to Rebecca Maria Hall on 03 May 1982.
2)
Christa Miller gave birth to Charlotte Sarah Lawrence on 08 June 2000.
3)
Eleanor Isabel Dalyell gave birth to Thomas Dalyell Loch on 09 August 1932.
4)
Catherine Steele gave birth to Charles Synge Christopher Bowen on 01 January 1835.
5)
Catherine, Duchess of Cambridge gave birth to George Alexander Louis of Cambridge on 22 July 2013.
6)
Mary Shewell gave birth to James Henry Leigh Hunt on 18 June 1859"	 19 October 1784	18 June 1859	6,7,1,47
"1)
Carole Shammas gave birth to Julia Shammas Holter on 18 December 1984.
2)
Jane Morris gave birth to Mary Morris on 25 March 1862.
3)
Alice Sommerlath gave birth to Silvia Renate Sommerlath on 23 December 1943.
4)
Emma Winsloe gave birth to Emma Alice Margaret Tennant on 02 February 1864.
5)
Agnes Tuckey gave birth to Kathleen Lilian Agnes Tuckey on 01 January 1922.
6)
Grudd Anna Andersdotter gave birth to Anders Leonard Zorn on 01 January 18"	 18 February 1860	01 January 18	4,1,88
"1)
Christina C. Hicks gave birth to Penelope Mary Knox on 17 December 1916.
2)
Nancy June Carlsson Page gave birth to Matthew Paige Damon on 08 October 1970.
3)
Dorothy Yorke gave birth to Ann Dudley on 20 March 1612.
4)
Anne Virginia Threlfall gave birth to Theresa Anne Villiers on 05 March 1968.
5)
Almy Kinner gave birth to Elizabeth Oldrin on 01 January 1818.
6)
Margaret Shanahan gave birth to Anna Mary Robertson on 16 December 18"	 07 September 1860	16 December 18	29,11,72
"1)
Lady Grace Fitzroy gave birth to Vane on 25 June 1726.
2)
Elizabeth Bender Roe Cloud gave birth to Anne Woesha Cloud on 07 September 1918.
3)
Tish Cyrus gave birth to Neil Timothy Helson on 24 February 1989.
4)
Laura Delphine Kilpatrick gave birth to Thelma Morgan on 23 August 1904.
5)
Miriam Lockhart gave birth to Charles Tupper on 02 July 1821.
6)
Joy Mottram gave birth to Christopher John Mottram on 23 April 18"	 25 April 1955	23 April 18	10,0,111
"1)
Frances Grey, Duchess of Suffolk gave birth to Lady Katherine Grey on 25 August 1540.
2)
Zaidee Mary Brasier gave birth to Theresa Mary Brasier on 01 October 1956.
3)
Emily Anne Curzon gave birth to Arthur William Wentworth Charles Gore on 02 January 1868.
4)
Elizabeth Guinness gave birth to Edward Cecil Guinness on 10 November 1847.
5)
Margaret Astor Chanler gave birth to John Armstrong Chanler on 10 October 1862.
6)
Bibbe Hansen gave birth to Bek David Campbell on 10 October 18"	 08 July 1970	10 October 18	32,11,58
"1)
Queen Victoria gave birth to Alice of Saxe-Coburg and Gotha on 25 April 1843.
2)
Mary, Crown Princess of Denmark gave birth to Vincent Frederik Minik Alexander of Denmark on 08 January 2011.
3)
Nicky Downer gave birth to Georgina Mary Beatrice Downer on 29 September 1979.
4)
Elizabeth Eleanor Mabel Allen gave birth to Cathleen Synge on 05 May 1923.
5)
Sally White gave birth to Edith Bolling on 15 October 1872.
6)
Marsha Garces gave birth to Zelda Rae Williams on 16 March 18"	 31 July 1989	16 March 18	21,7,37
"1)
Barbara Turner gave birth to Jennifer Leigh Morrow on 05 February 1962.
2)
Agnes Stenhouse gave birth to Thomas Lauder Brunton on 14 March 1844.
3)
Lady Maria Walpole gave birth to Algernon Edward West on 04 April 1832.
4)
Margaret Davies gave birth to John Davies Cale on 09 March 1942.
5)
Penny Mountbatten gave birth to Alexandra Nada Victoria Mountbatten on 08 May 1998.
6)
Mrs Henry de la Pasture gave birth to Edmée Elizabeth Monica de la Pasture on 16 March 18"	 09 June 1890	16 March 18	25,1,69
"1)
Isabella Campbell, Countess Cawdor gave birth to Lady Jean Violet Campbell on 31 May 1997.
2)
Lucy Ellery gave birth to William Ellery Channing on 07 April 1780.
3)
Elizabeth McElroy gave birth to Anne McElroy on 04 July 1962.
4)
Anna Mary Henrietta Barton gave birth to Robert Erskine Childers on 25 June 1870.
5)
Catharine Ginna Gilpin gave birth to Catharine Drew Gilpin on 01 September 1947.
6)
Maud Green, Lady Parr gave birth to Katharine Parr on 23 April 1868"	 01 January 1512	23 April 1868	20,11,114,53
"1)
Marjorie Merriweather Post gave birth to Adelaide Brevoort Close on 26 July 1908.
2)
Sara Sothern gave birth to Elizabeth Rosemond Taylor on 27 February 1932.
3)
Elizabeth Knight gave birth to Jane Alice Peters on 06 October 1908.
4)
Ellen Coleman Du Pont gave birth to Thomas Coleman du Pont on 11 December 1863.
5)
Pauline Epstein gave birth to Jeffrey Edward Epstein on 20 January 1953.
6)
Susan Grenville-Grey gave birth to Naomi Anna March on 23 April 18"	 01 March 1962	23 April 18	29,2,22
"1)
Alicia Diana Catherine Gabbett gave birth to William Frederick Paul Stockley on 29 June 1859.
2)
Eliza Ann Ewing gave birth to Adlai Ewing Stevenson on 23 October 1835.
3)
Margaret Neville Keynes gave birth to Mary Eglantyne Hill on 14 June 1914.
4)
Sascha Schwarzenbach gave birth to Luca Urs Richard de la Wyke Wrottesley on 25 March 2011.
5)
Blanche Quiggle gave birth to Blanche LeRoy Shoemaker on 01 January 1888.
6)
Frances Fisher gave birth to Francesca Ruth Fisher-Eastwood on 23 April 18"	 07 August 1993	23 April 18	34,11,102
"1)
Wanda Ventham gave birth to Benedict Timothy Carlton Cumberbatch on 19 July 1976.
2)
Lucy Josephine O\'Brien gave birth to Stephen Lucius Gwynn on 13 February 1864.
3)
Faith Evans gave birth to Christopher George Latore Wallace Jr. on 29 October 1996.
4)
Barbara Boothe gave birth to Margaret Elizabeth Ellison on 31 January 1986.
5)
Anna Maria Howard gave birth to Maria White on 08 July 1821.
6)
Sydney Bowles gave birth to Unity Valkyrie Mitford on 23 April 18"	 08 August 1914	23 April 18	25,8,75
"1)
Andrea Heinemann Simon gave birth to Carly Elisabeth Simon on 25 June 1945.
2)
Debbie Nelson gave birth to Marshall Bruce Mathers III on 17 October 1972.
3)
Anna Calder-Marshall gave birth to Tom Liam Benedict Burke on 30 June 1981.
4)
Jean Grizel McMicking gave birth to Matthew Clive Pinsent on 10 October 1970.
5)
Eliza Riddle Field gave birth to Mary Katherine Keemle Field on 01 October 1838.
6)
Isabella Turnbull gave birth to Ian Richard Kyle Paisley on 16 October 18"	 01 January 199	16 October 18	4,11,269
"1)
Susan Alexander McCook gave birth to Susan Mary Jay on 19 June 1918.
2)
Eleanor Van de Weyer gave birth to Dorothy Eugénie Brett on 10 November 1883.
3)
Alicia Diana Catherine Gabbett gave birth to William Frederick Paul Stockley on 29 June 1859.
4)
Margaret Lambert gave birth to Theobald Wolfe Tone on 20 June 1763.
5)
Alice Marsh gave birth to Daniel Foe on 13 September 1660.
6)
Sarah Mitchell gave birth to Alastair Edward Henry Worsley on 20 June 17"	 01 January 1960	20 June 17	46,6,64
